Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,Emision
2026-05-23,14.3,3.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-24,14.7,6.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-25,15.9,6.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-26,18.6,3.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-27,15.7,7.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-28,14.6,5.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-29,15.0,7.2,0.2,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-30,16.1,8.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-05-31,16.3,7.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-01,12.2,9.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-02,15.1,9.7,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-03,16.6,10.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-04,16.9,13.2,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-05,17.7,12.5,0.5,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-06,15.6,11.1,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-07,15.5,8.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-08,12.4,6.4,0.6,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-09,15.2,5.3,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-10,15.8,9.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-11,15.7,6.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-12,16.5,9.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-13,9.6,1.9,1.4,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-14,11.1,-0.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-15,15.3,3.8,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-16,15.4,6.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-17,13.6,2.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-18,14.1,5.9,0.9,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-19,12.6,3.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-20,15.5,6.7,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-21,13.3,5.3,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-22,8.9,3.1,3.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-23,8.7,1.8,1.9,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-24,6.2,1.0,1.7,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-25,9.5,2.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-26,12.4,2.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
2026-06-27,12.5,3.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:44-03:00
