Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-02-27,29.2,8.6,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-02-28,28.2,14.3,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-01,30.8,15.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-02,28.4,17.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-03,26.3,16.8,3.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-04,26.8,14.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-05,22.9,14.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-06,22.9,12.8,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-07,25.7,9.3,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-08,24.2,9.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-09,24.2,11.8,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-10,27.6,13.8,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-11,28.7,10.7,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-12,28.2,15.2,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-13,30.2,14.8,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-14,24.0,16.0,4.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-15,32.1,16.9,2.75,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-16,22.7,17.7,12.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-17,24.7,13.7,11.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-18,22.6,10.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-19,25.3,10.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-20,24.8,14.5,6.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-21,19.2,13.0,28.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-22,25.9,9.7,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-23,19.0,9.5,3.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-24,24.6,7.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-25,21.3,11.5,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-26,24.2,10.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-27,28.0,14.5,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-28,26.2,18.2,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-29,27.0,20.1,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-03-30,25.6,19.0,0.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-03-31,25.6,20.9,16.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-01,22.6,19.1,22.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-02,28.5,19.0,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
