Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-06-13,14.2,7.5,0.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-14,12.2,0.6,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-15,15.5,-1.2,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-16,21.0,5.8,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-17,15.8,4.8,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-18,10.5,8.4,24.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-19,15.7,5.5,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-20,16.7,3.3,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-21,14.4,6.9,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-22,12.4,5.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-23,14.2,0.8,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-24,11.6,0.8,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-25,14.1,3.6,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-26,15.8,1.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-27,19.8,4.1,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-06-28,14.6,5.6,5.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-29,15.5,3.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-06-30,15.2,2.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-01,16.4,0.3,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-02,9.7,1.5,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-03,11.5,-3.5,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-04,10.6,-0.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-05,8.1,5.4,1.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-06,12.8,0.7,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-07,19.4,-1.6,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-08,18.0,6.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-09,21.1,6.7,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-10,14.0,7.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-11,15.1,7.7,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-12,12.2,5.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-13,14.9,2.4,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-14,16.3,5.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-15,18.7,9.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-16,24.8,14.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-17,25.6,20.0,0.0,SIGA_INTA_SAN_PEDRO_A872890,Observado,Observado_estacion,2026-07-30T12:12:38+00:00
2026-07-18,22.3,15.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-19,15.0,10.3,1.7,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-20,12.7,9.5,2.7,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-21,13.0,8.6,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-22,14.1,8.4,5.6,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-23,14.8,6.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-24,18.0,10.0,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-25,18.6,8.1,0.1,ECMWF_IFS_HISTORICO,Provisional,Provisional_hasta_reemplazo_SIGA,2026-07-30T20:19:07+00:00
2026-07-26,19.6,10.3,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-27,22.0,13.1,0.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-28,18.4,11.7,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-29,17.2,9.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:19-03:00
2026-07-30,17.2,9.7,0.0,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,2026-07-30T20:19:09+00:00
2026-07-31,25.1,14.8,32.6,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
2026-08-01,20.0,12.2,2.1,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
2026-08-02,20.9,11.1,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
2026-08-03,20.3,11.1,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
2026-08-04,19.3,9.5,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
2026-08-05,20.1,11.3,13.7,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
2026-08-06,16.5,7.4,4.6,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
2026-08-07,13.3,5.3,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-07-31T01:47:19-03:00
