Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-03-02,24.2,17.8,12.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-03,24.9,12.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-04,23.6,14.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-05,23.6,10.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-06,24.4,14.2,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-07,27.2,14.1,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-08,23.6,15.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-09,20.7,14.8,12.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-10,28.1,14.4,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-11,28.3,14.9,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-12,28.5,14.1,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-13,29.5,15.9,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-14,24.9,16.0,11.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-15,28.2,16.9,14.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-16,25.5,13.8,8.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-17,22.9,11.3,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-18,24.5,10.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-19,25.9,16.5,5.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-20,20.7,16.0,1.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-21,19.9,11.6,4.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-22,24.3,5.0,0.75,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-23,18.0,8.7,1.6,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-24,25.7,11.7,2.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-25,20.1,8.6,0.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-26,23.8,9.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-27,28.4,12.2,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-28,29.5,15.8,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-29,29.2,21.1,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-03-30,29.5,19.2,0.6,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-03-31,33.8,23.2,0.25,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-04-01,26.0,18.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-04-02,29.1,16.9,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-04-03,25.5,12.1,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-04-04,16.4,6.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-04-05,16.8,5.8,0.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-04-06,17.4,10.6,0.5,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
